province_s,province_l,feature_id,date,people_vaccinated,people_fully_vaccinated,source,flag
ATP,Attapeu,1,8 March 2022,117293,99657,https://www.facebook.com/photo/?fbid=337820395047562,0
XSB,Xaysomboun,15,8 March 2022,59686,49685,https://www.facebook.com/photo/?fbid=337820395047562,0
CENTRE,Central Hospitals,99,13 March 2022,187584,178763,https://www.facebook.com/photo?fbid=340968888066046,0
VTE,Vientiane Capital,13,13 March 2022,671094,612155,https://www.facebook.com/photo?fbid=340968888066046,0
PHO,Phongsaly,10,13 March 2022,141568,118218,https://www.facebook.com/photo?fbid=340968888066046,0
LNT,Luangnamtha,7,13 March 2022,129915,109013,https://www.facebook.com/photo?fbid=340968888066046,0
ODX,Oudomxay,9,13 March 2022,271472,186580,https://www.facebook.com/photo?fbid=340968888066046,0
BK,Bokeo,2,13 March 2022,201414,167646,https://www.facebook.com/photo?fbid=340968888066046,0
LPB,Luangprabang,8,13 March 2022,340190,284346,https://www.facebook.com/photo?fbid=340968888066046,0
HPH,Huaphanh,5,13 March 2022,220297,161766,https://www.facebook.com/photo?fbid=340968888066046,0
XYB,Xayabury,0,13 March 2022,290943,248664,https://www.facebook.com/photo?fbid=340968888066046,0
XK,Xiengkhuang,17,13 March 2022,175285,127295,https://www.facebook.com/photo?fbid=340968888066046,0
VTP,Vientiane,14,13 March 2022,338791,289558,https://www.facebook.com/photo?fbid=340968888066046,0
BKX,Borikhamxay,3,13 March 2022,200791,179469,https://www.facebook.com/photo?fbid=340968888066046,0
KHM,Khammuane,6,13 March 2022,315374,265475,https://www.facebook.com/photo?fbid=340968888066046,0
SVK,Savannakhet,12,13 March 2022,691856,520594,https://www.facebook.com/photo?fbid=340968888066046,0
SLV,Saravane,11,13 March 2022,309977,258049,https://www.facebook.com/photo?fbid=340968888066046,0
SK,Sekong,16,13 March 2022,94533,83405,https://www.facebook.com/photo?fbid=340968888066046,0
CPS,Champasak,4,13 March 2022,530850,441343,https://www.facebook.com/photo?fbid=340968888066046,0
ATP,Attapeu,1,13 March 2022,124418,100474,https://www.facebook.com/photo?fbid=340968888066046,0
XSB,Xaysomboun,15,13 March 2022,60539,49818,https://www.facebook.com/photo?fbid=340968888066046,0
CENTRE,Central Hospitals,99,21 March 2022,191285,179916,https://www.facebook.com/photo/?fbid=346351604194441,0
VTE,Vientiane Capital,13,21 March 2022,696410,613210,https://www.facebook.com/photo/?fbid=346351604194441,0
PHO,Phongsaly,10,21 March 2022,152414,119481,https://www.facebook.com/photo/?fbid=346351604194441,0
LNT,Luangnamtha,7,21 March 2022,144304,111469,https://www.facebook.com/photo/?fbid=346351604194441,0
ODX,Oudomxay,9,21 March 2022,275218,189288,https://www.facebook.com/photo/?fbid=346351604194441,0
BK,Bokeo,2,21 March 2022,208347,168611,https://www.facebook.com/photo/?fbid=346351604194441,0
LPB,Luangprabang,8,21 March 2022,367087,289860,https://www.facebook.com/photo/?fbid=346351604194441,0
HPH,Huaphanh,5,21 March 2022,220730,161979,https://www.facebook.com/photo/?fbid=346351604194441,0
XYB,Xayabury,0,21 March 2022,309897,253983,https://www.facebook.com/photo/?fbid=346351604194441,0
XK,Xiengkhuang,17,21 March 2022,179403,129553,https://www.facebook.com/photo/?fbid=346351604194441,0
VTP,Vientiane,14,21 March 2022,360200,290805,https://www.facebook.com/photo/?fbid=346351604194441,0
BKX,Borikhamxay,3,21 March 2022,214296,180581,https://www.facebook.com/photo/?fbid=346351604194441,0
KHM,Khammuane,6,21 March 2022,327428,267525,https://www.facebook.com/photo/?fbid=346351604194441,0
SVK,Savannakhet,12,21 March 2022,697639,523599,https://www.facebook.com/photo/?fbid=346351604194441,0
SLV,Saravane,11,21 March 2022,325907,261797,https://www.facebook.com/photo/?fbid=346351604194441,0
SK,Sekong,16,21 March 2022,104369,84085,https://www.facebook.com/photo/?fbid=346351604194441,0
CPS,Champasak,4,21 March 2022,557708,442699,https://www.facebook.com/photo/?fbid=346351604194441,0
ATP,Attapeu,1,21 March 2022,132943,102219,https://www.facebook.com/photo/?fbid=346351604194441,0
XSB,Xaysomboun,15,21 March 2022,63211,51293,https://www.facebook.com/photo/?fbid=346351604194441,0
CENTRE,Central Hospitals,99,28 March 2022,192031,180389,https://www.facebook.com/photo?fbid=351174137045521,0
VTE,Vientiane Capital,13,28 March 2022,709059,617508,https://www.facebook.com/photo?fbid=351174137045521,0
PHO,Phongsaly,10,28 March 2022,155765,120700,https://www.facebook.com/photo?fbid=351174137045521,0
LNT,Luangnamtha,7,28 March 2022,149248,112637,https://www.facebook.com/photo?fbid=351174137045521,0
ODX,Oudomxay,9,28 March 2022,275866,190989,https://www.facebook.com/photo?fbid=351174137045521,0
BK,Bokeo,2,28 March 2022,209263,169016,https://www.facebook.com/photo?fbid=351174137045521,0
LPB,Luangprabang,8,28 March 2022,376421,293284,https://www.facebook.com/photo?fbid=351174137045521,0
HPH,Huaphanh,5,28 March 2022,222389,165192,https://www.facebook.com/photo?fbid=351174137045521,0
XYB,Xayabury,0,28 March 2022,312630,255701,https://www.facebook.com/photo?fbid=351174137045521,0
XK,Xiengkhuang,17,28 March 2022,183634,130930,https://www.facebook.com/photo?fbid=351174137045521,0
VTP,Vientiane,14,28 March 2022,364000,291344,https://www.facebook.com/photo?fbid=351174137045521,0
BKX,Borikhamxay,3,28 March 2022,221707,182488,https://www.facebook.com/photo?fbid=351174137045521,0
KHM,Khammuane,6,28 March 2022,328170,267875,https://www.facebook.com/photo?fbid=351174137045521,0
SVK,Savannakhet,12,28 March 2022,702592,535689,https://www.facebook.com/photo?fbid=351174137045521,0
SLV,Saravane,11,28 March 2022,330702,262542,https://www.facebook.com/photo?fbid=351174137045521,0
SK,Sekong,16,28 March 2022,106857,84585,https://www.facebook.com/photo?fbid=351174137045521,0
CPS,Champasak,4,28 March 2022,555594,445221,https://www.facebook.com/photo?fbid=351174137045521,0
ATP,Attapeu,1,28 March 2022,134789,102603,https://www.facebook.com/photo?fbid=351174137045521,0
XSB,Xaysomboun,15,28 March 2022,66160,52689,https://www.facebook.com/photo?fbid=351174137045521,0
CENTRE,Central Hospitals,99,30 March 2022,192086,180477,https://www.facebook.com/photo?fbid=352388500257418,0
VTE,Vientiane Capital,13,30 March 2022,710045,618846,https://www.facebook.com/photo?fbid=352388500257418,0
PHO,Phongsaly,10,30 March 2022,155979,120760,https://www.facebook.com/photo?fbid=352388500257418,0
LNT,Luangnamtha,7,30 March 2022,149564,112934,https://www.facebook.com/photo?fbid=352388500257418,0
ODX,Oudomxay,9,30 March 2022,276185,194075,https://www.facebook.com/photo?fbid=352388500257418,0
BK,Bokeo,2,30 March 2022,212596,169706,https://www.facebook.com/photo?fbid=352388500257418,0
LPB,Luangprabang,8,30 March 2022,377144,293443,https://www.facebook.com/photo?fbid=352388500257418,0
HPH,Huaphanh,5,30 March 2022,222437,166452,https://www.facebook.com/photo?fbid=352388500257418,0
XYB,Xayabury,0,30 March 2022,321421,260796,https://www.facebook.com/photo?fbid=352388500257418,0
XK,Xiengkhuang,17,30 March 2022,184706,132687,https://www.facebook.com/photo?fbid=352388500257418,0
VTP,Vientiane,14,30 March 2022,364335,292212,https://www.facebook.com/photo?fbid=352388500257418,0
BKX,Borikhamxay,3,30 March 2022,222691,183159,https://www.facebook.com/photo?fbid=352388500257418,0
KHM,Khammuane,6,30 March 2022,328345,268137,https://www.facebook.com/photo?fbid=352388500257418,0
SVK,Savannakhet,12,30 March 2022,704412,548130,https://www.facebook.com/photo?fbid=352388500257418,0
SLV,Saravane,11,30 March 2022,332802,262894,https://www.facebook.com/photo?fbid=352388500257418,0
SK,Sekong,16,30 March 2022,107197,84683,https://www.facebook.com/photo?fbid=352388500257418,0
CPS,Champasak,4,30 March 2022,555499,448582,https://www.facebook.com/photo?fbid=352388500257418,0
ATP,Attapeu,1,30 March 2022,134844,102753,https://www.facebook.com/photo?fbid=352388500257418,0
XSB,Xaysomboun,15,30 March 2022,66170,52833,https://www.facebook.com/photo?fbid=352388500257418,0
CENTRE,Central Hospitals,99,11 April 2022,192471,181067,https://www.facebook.com/photo?fbid=360404572789144,0
VTE,Vientiane Capital,13,11 April 2022,721966,644649,https://www.facebook.com/photo?fbid=360404572789144,0
PHO,Phongsaly,10,11 April 2022,166039,129172,https://www.facebook.com/photo?fbid=360404572789144,0
LNT,Luangnamtha,7,11 April 2022,153646,113853,https://www.facebook.com/photo?fbid=360404572789144,0
ODX,Oudomxay,9,11 April 2022,282103,218738,https://www.facebook.com/photo?fbid=360404572789144,0
BK,Bokeo,2,11 April 2022,222645,176730,https://www.facebook.com/photo?fbid=360404572789144,0
LPB,Luangprabang,8,11 April 2022,380472,296664,https://www.facebook.com/photo?fbid=360404572789144,0
HPH,Huaphanh,5,11 April 2022,223747,177344,https://www.facebook.com/photo?fbid=360404572789144,0
XYB,Xayabury,0,11 April 2022,351229,288593,https://www.facebook.com/photo?fbid=360404572789144,0
XK,Xiengkhuang,17,11 April 2022,187930,145233,https://www.facebook.com/photo?fbid=360404572789144,0
VTP,Vientiane,14,11 April 2022,366265,308771,https://www.facebook.com/photo?fbid=360404572789144,0
BKX,Borikhamxay,3,11 April 2022,226165,185299,https://www.facebook.com/photo?fbid=360404572789144,0
KHM,Khammuane,6,11 April 2022,329134,275462,https://www.facebook.com/photo?fbid=360404572789144,0
SVK,Savannakhet,12,11 April 2022,713206,582675,https://www.facebook.com/photo?fbid=360404572789144,0
SLV,Saravane,11,11 April 2022,335329,269137,https://www.facebook.com/photo?fbid=360404572789144,0
SK,Sekong,16,11 April 2022,107827,86841,https://www.facebook.com/photo?fbid=360404572789144,0
CPS,Champasak,4,11 April 2022,560184,471664,https://www.facebook.com/photo?fbid=360404572789144,0
ATP,Attapeu,1,11 April 2022,135147,103324,https://www.facebook.com/photo?fbid=360404572789144,0
XSB,Xaysomboun,15,11 April 2022,66373,53662,https://www.facebook.com/photo?fbid=360404572789144,0
CENTRE,Central Hospitals,99,18 April 2022,192723,181368,https://www.facebook.com/photo?fbid=365187192310882,0
VTE,Vientiane Capital,13,18 April 2022,728673,648795,https://www.facebook.com/photo?fbid=365187192310882,0
PHO,Phongsaly,10,18 April 2022,166507,129262,https://www.facebook.com/photo?fbid=365187192310882,0
LNT,Luangnamtha,7,18 April 2022,152104,113918,https://www.facebook.com/photo?fbid=365187192310882,0
ODX,Oudomxay,9,18 April 2022,282108,221793,https://www.facebook.com/photo?fbid=365187192310882,0
BK,Bokeo,2,18 April 2022,223699,177393,https://www.facebook.com/photo?fbid=365187192310882,0
LPB,Luangprabang,8,18 April 2022,380666,298547,https://www.facebook.com/photo?fbid=365187192310882,0
HPH,Huaphanh,5,18 April 2022,223658,178701,https://www.facebook.com/photo?fbid=365187192310882,0
XYB,Xayabury,0,18 April 2022,351269,292918,https://www.facebook.com/photo?fbid=365187192310882,0
XK,Xiengkhuang,17,18 April 2022,188138,145862,https://www.facebook.com/photo?fbid=365187192310882,0
VTP,Vientiane,14,18 April 2022,366923,317002,https://www.facebook.com/photo?fbid=365187192310882,0
BKX,Borikhamxay,3,18 April 2022,227392,185945,https://www.facebook.com/photo?fbid=365187192310882,0
KHM,Khammuane,6,18 April 2022,330225,277624,https://www.facebook.com/photo?fbid=365187192310882,0
SVK,Savannakhet,12,18 April 2022,713956,585106,https://www.facebook.com/photo?fbid=365187192310882,0
SLV,Saravane,11,18 April 2022,335329,269137,https://www.facebook.com/photo?fbid=365187192310882,0
SK,Sekong,16,18 April 2022,108065,87297,https://www.facebook.com/photo?fbid=365187192310882,0
CPS,Champasak,4,18 April 2022,560504,474127,https://www.facebook.com/photo?fbid=365187192310882,0
ATP,Attapeu,1,18 April 2022,135195,103550,https://www.facebook.com/photo?fbid=365187192310882,0
XSB,Xaysomboun,15,18 April 2022,67011,53766,https://www.facebook.com/photo?fbid=365187192310882,0
CENTRE,Central Hospitals,99,26 April 2022,193022,183074,https://www.facebook.com/photo?fbid=370413801788221,1
VTE,Vientiane Capital,13,26 April 2022,729248,662982,https://www.facebook.com/photo?fbid=370413801788221,1
PHO,Phongsaly,10,26 April 2022,166768,131139,https://www.facebook.com/photo?fbid=370413801788221,1
LNT,Luangnamtha,7,26 April 2022,154290,116373,https://www.facebook.com/photo?fbid=370413801788221,1
ODX,Oudomxay,9,26 April 2022,282396,222783,https://www.facebook.com/photo?fbid=370413801788221,1
BK,Bokeo,2,26 April 2022,224643,182276,https://www.facebook.com/photo?fbid=370413801788221,1
LPB,Luangprabang,8,26 April 2022,381228,301683,https://www.facebook.com/photo?fbid=370413801788221,1
HPH,Huaphanh,5,26 April 2022,224683,183243,https://www.facebook.com/photo?fbid=370413801788221,1
XYB,Xayabury,0,26 April 2022,351439,302324,https://www.facebook.com/photo?fbid=370413801788221,1
XK,Xiengkhuang,17,26 April 2022,188251,146990,https://www.facebook.com/photo?fbid=370413801788221,1
VTP,Vientiane,14,26 April 2022,367264,325637,https://www.facebook.com/photo?fbid=370413801788221,1
BKX,Borikhamxay,3,26 April 2022,231120,193742,https://www.facebook.com/photo?fbid=370413801788221,1
KHM,Khammuane,6,26 April 2022,331325,284513,https://www.facebook.com/photo?fbid=370413801788221,1
SVK,Savannakhet,12,26 April 2022,715363,589379,https://www.facebook.com/photo?fbid=370413801788221,1
SLV,Saravane,11,26 April 2022,335329,285166,https://www.facebook.com/photo?fbid=370413801788221,1
SK,Sekong,16,26 April 2022,108328,87977,https://www.facebook.com/photo?fbid=370413801788221,1
CPS,Champasak,4,26 April 2022,562169,483903,https://www.facebook.com/photo?fbid=370413801788221,1
ATP,Attapeu,1,26 April 2022,135222,104252,https://www.facebook.com/photo?fbid=370413801788221,1
XSB,Xaysomboun,15,26 April 2022,67170,54852,https://www.facebook.com/photo?fbid=370413801788221,1
CENTRE,Central Hospitals,99,4 May 2022,193214,184161,https://www.facebook.com/photo/?fbid=376488017847466,0
VTE,Vientiane Capital,13,4 May 2022,730018,673615,https://www.facebook.com/photo/?fbid=376488017847466,0
PHO,Phongsaly,10,4 May 2022,167194,134063,https://www.facebook.com/photo/?fbid=376488017847466,0
LNT,Luangnamtha,7,4 May 2022,155799,125420,https://www.facebook.com/photo/?fbid=376488017847466,0
ODX,Oudomxay,9,4 May 2022,282659,223597,https://www.facebook.com/photo/?fbid=376488017847466,0
BK,Bokeo,2,4 May 2022,224961,186719,https://www.facebook.com/photo/?fbid=376488017847466,0
LPB,Luangprabang,8,4 May 2022,382445,310569,https://www.facebook.com/photo/?fbid=376488017847466,0
HPH,Huaphanh,5,4 May 2022,225048,182517,https://www.facebook.com/photo/?fbid=376488017847466,0
XYB,Xayabury,0,4 May 2022,351916,310706,https://www.facebook.com/photo/?fbid=376488017847466,0
XK,Xiengkhuang,17,4 May 2022,188378,147675,https://www.facebook.com/photo/?fbid=376488017847466,0
VTP,Vientiane,14,4 May 2022,367696,330863,https://www.facebook.com/photo/?fbid=376488017847466,0
BKX,Borikhamxay,3,4 May 2022,232542,197949,https://www.facebook.com/photo/?fbid=376488017847466,0
KHM,Khammuane,6,4 May 2022,331942,291451,https://www.facebook.com/photo/?fbid=376488017847466,0
SVK,Savannakhet,12,4 May 2022,715921,591544,https://www.facebook.com/photo/?fbid=376488017847466,0
SLV,Saravane,11,4 May 2022,356138,288828,https://www.facebook.com/photo/?fbid=376488017847466,0
SK,Sekong,16,4 May 2022,108621,90573,https://www.facebook.com/photo/?fbid=376488017847466,0
CPS,Champasak,4,4 May 2022,561098,492420,https://www.facebook.com/photo/?fbid=376488017847466,0
ATP,Attapeu,1,4 May 2022,135481,104419,https://www.facebook.com/photo/?fbid=376488017847466,0
XSB,Xaysomboun,15,4 May 2022,72101,61820,https://www.facebook.com/photo/?fbid=376488017847466,0
CENTRE,Central Hospitals,99,25 May 2022,193487,185158,https://www.facebook.com/photo/?fbid=389988779830723,1
VTE,Vientiane Capital,13,25 May 2022,731917,687543,https://www.facebook.com/photo/?fbid=389988779830723,1
PHO,Phongsaly,10,25 May 2022,167612,138964,https://www.facebook.com/photo/?fbid=389988779830723,1
LNT,Luangnamtha,7,25 May 2022,156757,132760,https://www.facebook.com/photo/?fbid=389988779830723,1
ODX,Oudomxay,9,25 May 2022,283387,226500,https://www.facebook.com/photo/?fbid=389988779830723,1
BK,Bokeo,2,25 May 2022,225759,190557,https://www.facebook.com/photo/?fbid=389988779830723,1
LPB,Luangprabang,8,25 May 2022,386074,338849,https://www.facebook.com/photo/?fbid=389988779830723,1
HPH,Huaphanh,5,25 May 2022,227536,185973,https://www.facebook.com/photo/?fbid=389988779830723,1
XYB,Xayabury,0,25 May 2022,350739,309961,https://www.facebook.com/photo/?fbid=389988779830723,1
XK,Xiengkhuang,17,25 May 2022,189867,149795,https://www.facebook.com/photo/?fbid=389988779830723,1
VTP,Vientiane,14,25 May 2022,368634,337474,https://www.facebook.com/photo/?fbid=389988779830723,1
BKX,Borikhamxay,3,25 May 2022,235228,207375,https://www.facebook.com/photo/?fbid=389988779830723,1
KHM,Khammuane,6,25 May 2022,333037,298488,https://www.facebook.com/photo/?fbid=389988779830723,1
SVK,Savannakhet,12,25 May 2022,717140,595839,https://www.facebook.com/photo/?fbid=389988779830723,1
SLV,Saravane,11,25 May 2022,356138,291020,https://www.facebook.com/photo/?fbid=389988779830723,1
SK,Sekong,16,25 May 2022,109101,95255,https://www.facebook.com/photo/?fbid=389988779830723,1
CPS,Champasak,4,25 May 2022,565542,499128,https://www.facebook.com/photo/?fbid=389988779830723,1
ATP,Attapeu,1,25 May 2022,135627,105013,https://www.facebook.com/photo/?fbid=389988779830723,1
XSB,Xaysomboun,15,25 May 2022,72101,66937,https://www.facebook.com/photo/?fbid=389988779830723,1
CENTRE,Central Hospitals,99,29 June 2022,202412,185968,https://www.facebook.com/photo?fbid=414496164046651,0
VTE,Vientiane Capital,13,29 June 2022,732572,690412,https://www.facebook.com/photo?fbid=414496164046651,0
PHO,Phongsaly,10,29 June 2022,166185,140205,https://www.facebook.com/photo?fbid=414496164046651,0
